method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
dehazeformer,DehazeFormer,satehaze1k_test_moderate_037,moderate,25.78798484802246,0.944719135761261,8.370139122009277
dehazeformer,DehazeFormer,satehaze1k_test_moderate_038,moderate,26.343563079833984,0.9342666864395142,7.25308895111084
dehazeformer,DehazeFormer,satehaze1k_test_moderate_039,moderate,27.228755950927734,0.9502202272415161,6.612624168395996
dehazeformer,DehazeFormer,satehaze1k_test_moderate_040,moderate,24.621768951416016,0.9302327632904053,9.031875610351562
dehazeformer,DehazeFormer,satehaze1k_test_moderate_041,moderate,23.903522491455078,0.9110105037689209,10.61089038848877
dehazeformer,DehazeFormer,satehaze1k_test_moderate_042,moderate,26.1813907623291,0.9373566508293152,8.853410720825195
dehazeformer,DehazeFormer,satehaze1k_test_moderate_043,moderate,21.820690155029297,0.899269700050354,8.788476943969727
dehazeformer,DehazeFormer,satehaze1k_test_moderate_044,moderate,25.39778709411621,0.9355290532112122,9.307602882385254
dehazeformer,DehazeFormer,satehaze1k_test_moderate_045,moderate,24.98954963684082,0.8921118378639221,10.59430980682373
dehazeformer,DehazeFormer,satehaze1k_test_thick_001,thick,21.716262817382812,0.8183698654174805,7.071911334991455
dehazeformer,DehazeFormer,satehaze1k_test_thick_002,thick,21.590927124023438,0.8022911548614502,6.999120712280273
dehazeformer,DehazeFormer,satehaze1k_test_thick_003,thick,21.655607223510742,0.8167815804481506,7.643400192260742
dehazeformer,DehazeFormer,satehaze1k_test_thick_004,thick,21.860963821411133,0.8271393775939941,6.962618827819824
dehazeformer,DehazeFormer,satehaze1k_test_thick_005,thick,22.26792335510254,0.8432073593139648,7.117056846618652
dehazeformer,DehazeFormer,satehaze1k_test_thick_006,thick,21.454998016357422,0.8441870808601379,7.500958442687988
dehazeformer,DehazeFormer,satehaze1k_test_thick_007,thick,20.542747497558594,0.8024555444717407,7.767498016357422
dehazeformer,DehazeFormer,satehaze1k_test_thick_008,thick,21.681106567382812,0.8372592926025391,7.450512886047363
dehazeformer,DehazeFormer,satehaze1k_test_thick_009,thick,21.724836349487305,0.8104795217514038,7.262242794036865
dehazeformer,DehazeFormer,satehaze1k_test_thick_010,thick,22.124248504638672,0.7943077683448792,6.620055675506592
dehazeformer,DehazeFormer,satehaze1k_test_thick_011,thick,21.612506866455078,0.8281974196434021,7.189262390136719
dehazeformer,DehazeFormer,satehaze1k_test_thick_012,thick,20.866085052490234,0.7848549485206604,7.416197776794434
dehazeformer,DehazeFormer,satehaze1k_test_thick_013,thick,22.312484741210938,0.8392078876495361,6.645630359649658
dehazeformer,DehazeFormer,satehaze1k_test_thick_014,thick,20.495512008666992,0.7863442301750183,8.571998596191406
dehazeformer,DehazeFormer,satehaze1k_test_thick_015,thick,21.64996910095215,0.8008238673210144,6.97562313079834
dehazeformer,DehazeFormer,satehaze1k_test_thick_016,thick,21.482711791992188,0.8255224227905273,7.187003135681152
dehazeformer,DehazeFormer,satehaze1k_test_thick_017,thick,21.803539276123047,0.8325133919715881,6.9616875648498535
dehazeformer,DehazeFormer,satehaze1k_test_thick_018,thick,22.034870147705078,0.8564251661300659,7.314593315124512
dehazeformer,DehazeFormer,satehaze1k_test_thick_019,thick,21.14801597595215,0.824425220489502,7.493457794189453
dehazeformer,DehazeFormer,satehaze1k_test_thick_020,thick,21.03791046142578,0.8291394710540771,7.663539409637451
dehazeformer,DehazeFormer,satehaze1k_test_thick_021,thick,20.839841842651367,0.8072120547294617,8.282254219055176
dehazeformer,DehazeFormer,satehaze1k_test_thick_022,thick,21.66942596435547,0.834789514541626,7.3176069259643555
dehazeformer,DehazeFormer,satehaze1k_test_thick_023,thick,21.817279815673828,0.8596943020820618,7.387312889099121
dehazeformer,DehazeFormer,satehaze1k_test_thick_024,thick,21.40685272216797,0.7913210391998291,7.096487522125244
dehazeformer,DehazeFormer,satehaze1k_test_thick_025,thick,20.576175689697266,0.7898555397987366,7.909590244293213
dehazeformer,DehazeFormer,satehaze1k_test_thick_026,thick,21.600444793701172,0.799622118473053,7.16843318939209
dehazeformer,DehazeFormer,satehaze1k_test_thick_027,thick,21.834243774414062,0.8368300795555115,6.893407344818115
