image_id,haze_level,psnr,ssim_gaussian11,deltaE00
satehaze1k_test_thin_001,thin,22.601863861083984,0.9137178063392639,6.484631538391113
satehaze1k_test_thin_002,thin,23.263303756713867,0.906459629535675,6.279261112213135
satehaze1k_test_thin_003,thin,22.48039436340332,0.890064001083374,5.916299343109131
satehaze1k_test_thin_004,thin,23.559432983398438,0.9007067680358887,5.492599010467529
satehaze1k_test_thin_005,thin,20.624343872070312,0.8686361908912659,6.867397308349609
satehaze1k_test_thin_006,thin,22.015682220458984,0.8982025384902954,6.037669658660889
satehaze1k_test_thin_007,thin,23.607892990112305,0.9071384072303772,5.670389175415039
satehaze1k_test_thin_008,thin,22.462749481201172,0.9052895307540894,6.467426300048828
satehaze1k_test_thin_009,thin,20.774564743041992,0.8751956224441528,6.757404327392578
satehaze1k_test_thin_010,thin,20.34817886352539,0.8614696264266968,7.08791446685791
satehaze1k_test_thin_011,thin,22.377113342285156,0.8914280533790588,5.984251022338867
satehaze1k_test_thin_012,thin,21.55547332763672,0.8740474581718445,6.3578619956970215
satehaze1k_test_thin_013,thin,20.50617027282715,0.8643435835838318,6.971588134765625
satehaze1k_test_thin_014,thin,22.087432861328125,0.8973265886306763,6.225047588348389
satehaze1k_test_thin_015,thin,22.818462371826172,0.9161862730979919,6.385599613189697
satehaze1k_test_thin_016,thin,22.672931671142578,0.904085099697113,6.016171932220459
satehaze1k_test_thin_017,thin,22.057416915893555,0.8907772898674011,6.669180393218994
satehaze1k_test_thin_018,thin,23.184511184692383,0.8903627395629883,5.6478095054626465
satehaze1k_test_thin_019,thin,21.181676864624023,0.8929196000099182,6.580834865570068
satehaze1k_test_thin_020,thin,23.67418670654297,0.8946428894996643,5.278120040893555
satehaze1k_test_thin_021,thin,23.60460662841797,0.9009810090065002,5.384178161621094
satehaze1k_test_thin_022,thin,21.702699661254883,0.8999265432357788,6.198114395141602
satehaze1k_test_thin_023,thin,23.034767150878906,0.9003150463104248,6.390918254852295
satehaze1k_test_thin_024,thin,23.507122039794922,0.9018166065216064,5.464672088623047
satehaze1k_test_thin_025,thin,22.29522705078125,0.8843563199043274,6.513648986816406
satehaze1k_test_thin_026,thin,21.88256072998047,0.8945111036300659,6.304417133331299
satehaze1k_test_thin_027,thin,23.309907913208008,0.9066759943962097,6.352166175842285
satehaze1k_test_thin_028,thin,23.413875579833984,0.8878427743911743,5.3914570808410645
satehaze1k_test_thin_029,thin,22.727689743041992,0.8868036866188049,5.65494966506958
satehaze1k_test_thin_030,thin,23.4537353515625,0.8965790271759033,5.51077938079834
satehaze1k_test_thin_031,thin,22.03558349609375,0.8806523680686951,6.1443095207214355
satehaze1k_test_thin_032,thin,22.684144973754883,0.9090387225151062,5.990608215332031
satehaze1k_test_thin_033,thin,22.55516242980957,0.8830121159553528,5.82450008392334
satehaze1k_test_thin_034,thin,23.51731300354004,0.9012267589569092,5.615145206451416
satehaze1k_test_thin_035,thin,20.382577896118164,0.871834397315979,7.222381591796875
satehaze1k_test_thin_036,thin,22.744131088256836,0.8950960636138916,5.801375389099121
satehaze1k_test_thin_037,thin,20.03152847290039,0.8673582673072815,7.489874839782715
satehaze1k_test_thin_038,thin,22.721731185913086,0.9098876118659973,5.976828575134277
satehaze1k_test_thin_039,thin,22.840755462646484,0.8814868927001953,5.640775203704834
satehaze1k_test_thin_040,thin,22.749805450439453,0.8986977934837341,5.653074264526367
satehaze1k_test_thin_041,thin,21.843761444091797,0.8934720158576965,6.309225082397461
satehaze1k_test_thin_042,thin,21.912498474121094,0.8979891538619995,6.074645519256592
satehaze1k_test_thin_043,thin,22.805187225341797,0.9070954918861389,5.943748474121094
satehaze1k_test_thin_044,thin,22.860715866088867,0.9119809865951538,5.909344673156738
satehaze1k_test_thin_045,thin,22.50259780883789,0.8900418281555176,5.9178009033203125
satehaze1k_test_moderate_001,moderate,21.991758346557617,0.9225825667381287,6.0944719314575195
satehaze1k_test_moderate_002,moderate,26.724699020385742,0.938561737537384,3.721541166305542
satehaze1k_test_moderate_003,moderate,26.59958267211914,0.960016667842865,3.9942617416381836
satehaze1k_test_moderate_004,moderate,24.644412994384766,0.940220832824707,4.551062107086182
satehaze1k_test_moderate_005,moderate,21.630041122436523,0.9269534349441528,5.177915096282959
satehaze1k_test_moderate_006,moderate,26.09300994873047,0.9531222581863403,3.959414482116699
satehaze1k_test_moderate_007,moderate,26.985647201538086,0.9578004479408264,3.589221477508545
satehaze1k_test_moderate_008,moderate,25.459274291992188,0.9453040361404419,4.208632469177246
satehaze1k_test_moderate_009,moderate,25.568115234375,0.9413455724716187,4.07982873916626
satehaze1k_test_moderate_010,moderate,26.655227661132812,0.9619168043136597,3.727968692779541
satehaze1k_test_moderate_011,moderate,20.548860549926758,0.9159435629844666,5.5591888427734375
satehaze1k_test_moderate_012,moderate,25.89065170288086,0.96466463804245,3.9567415714263916
satehaze1k_test_moderate_013,moderate,26.198917388916016,0.9662464261054993,3.772366523742676
satehaze1k_test_moderate_014,moderate,27.171348571777344,0.9578850865364075,3.481379508972168
satehaze1k_test_moderate_015,moderate,26.765331268310547,0.9338018894195557,3.6751434803009033
satehaze1k_test_moderate_016,moderate,25.1107120513916,0.9449066519737244,3.836399793624878
satehaze1k_test_moderate_017,moderate,28.780080795288086,0.9627912640571594,3.0162532329559326
satehaze1k_test_moderate_018,moderate,22.747394561767578,0.9266083240509033,4.910861492156982
satehaze1k_test_moderate_019,moderate,24.330020904541016,0.9261996746063232,4.643553733825684
satehaze1k_test_moderate_020,moderate,24.556640625,0.9115126729011536,4.415020942687988
satehaze1k_test_moderate_021,moderate,23.52326202392578,0.9394399523735046,4.376906871795654
satehaze1k_test_moderate_022,moderate,24.607820510864258,0.9422138929367065,3.9304232597351074
satehaze1k_test_moderate_023,moderate,27.685108184814453,0.9526733756065369,3.3687617778778076
satehaze1k_test_moderate_024,moderate,26.295658111572266,0.944547176361084,3.8723678588867188
satehaze1k_test_moderate_025,moderate,23.5699462890625,0.9331417679786682,4.684452533721924
satehaze1k_test_moderate_026,moderate,26.72756576538086,0.950869083404541,3.8126604557037354
satehaze1k_test_moderate_027,moderate,24.497072219848633,0.9411455988883972,4.170219421386719
satehaze1k_test_moderate_028,moderate,24.834396362304688,0.9351148009300232,4.323685646057129
satehaze1k_test_moderate_029,moderate,18.824073791503906,0.8678451776504517,6.958354949951172
satehaze1k_test_moderate_030,moderate,25.616647720336914,0.9212921857833862,4.192070484161377
satehaze1k_test_moderate_031,moderate,23.73813819885254,0.9109500646591187,4.7171630859375
satehaze1k_test_moderate_032,moderate,26.7080078125,0.9415437579154968,3.6945431232452393
satehaze1k_test_moderate_033,moderate,25.741111755371094,0.939594566822052,4.137170314788818
satehaze1k_test_moderate_034,moderate,24.866336822509766,0.9360954165458679,4.375532627105713
satehaze1k_test_moderate_035,moderate,26.02499008178711,0.9568207263946533,4.192520618438721
satehaze1k_test_moderate_036,moderate,23.262012481689453,0.9199807643890381,5.0030412673950195
satehaze1k_test_moderate_037,moderate,25.717592239379883,0.9413959383964539,4.280374526977539
satehaze1k_test_moderate_038,moderate,26.338943481445312,0.935840904712677,3.903043508529663
satehaze1k_test_moderate_039,moderate,24.931190490722656,0.941705048084259,4.415144920349121
satehaze1k_test_moderate_040,moderate,25.024005889892578,0.9276792407035828,4.371320724487305
satehaze1k_test_moderate_041,moderate,23.380390167236328,0.9088532328605652,5.021174430847168
satehaze1k_test_moderate_042,moderate,24.731765747070312,0.9303635358810425,4.5864763259887695
satehaze1k_test_moderate_043,moderate,18.626096725463867,0.8769126534461975,6.739804744720459
satehaze1k_test_moderate_044,moderate,25.98751449584961,0.934522271156311,4.0917582511901855
satehaze1k_test_moderate_045,moderate,23.957050323486328,0.8855444192886353,4.839792728424072
satehaze1k_test_thick_001,thick,19.77426528930664,0.8141037225723267,8.376161575317383
satehaze1k_test_thick_002,thick,20.54397201538086,0.8108195662498474,7.545774936676025
satehaze1k_test_thick_003,thick,19.607303619384766,0.8112250566482544,8.798751831054688
satehaze1k_test_thick_004,thick,20.710235595703125,0.8318281769752502,7.5125932693481445
satehaze1k_test_thick_005,thick,20.617048263549805,0.8420819640159607,8.020960807800293
satehaze1k_test_thick_006,thick,20.977231979370117,0.849667489528656,7.808010578155518
satehaze1k_test_thick_007,thick,18.953536987304688,0.8039020299911499,8.869850158691406
satehaze1k_test_thick_008,thick,19.78948974609375,0.8328386545181274,8.730355262756348
satehaze1k_test_thick_009,thick,20.938312530517578,0.8150472640991211,7.6700849533081055
satehaze1k_test_thick_010,thick,21.208145141601562,0.8073452115058899,6.981781005859375
satehaze1k_test_thick_011,thick,19.790651321411133,0.8240728974342346,8.493246078491211
satehaze1k_test_thick_012,thick,20.07577896118164,0.7960221767425537,7.8497819900512695
satehaze1k_test_thick_013,thick,21.317861557006836,0.8442046046257019,7.160727500915527
satehaze1k_test_thick_014,thick,18.793792724609375,0.7840293049812317,10.08644962310791
satehaze1k_test_thick_015,thick,20.449756622314453,0.8087115287780762,7.601832866668701
satehaze1k_test_thick_016,thick,19.8707332611084,0.8264063596725464,8.207279205322266
satehaze1k_test_thick_017,thick,20.300615310668945,0.8328205347061157,7.830495834350586
satehaze1k_test_thick_018,thick,20.631349563598633,0.8567922115325928,8.150588989257812
satehaze1k_test_thick_019,thick,19.81401824951172,0.824347198009491,8.526585578918457
satehaze1k_test_thick_020,thick,20.790122985839844,0.8347269296646118,7.849493503570557
satehaze1k_test_thick_021,thick,18.570606231689453,0.799150824546814,10.23309326171875
satehaze1k_test_thick_022,thick,19.9543399810791,0.8323226571083069,8.38598918914795
satehaze1k_test_thick_023,thick,20.35256576538086,0.8595801591873169,8.288087844848633
satehaze1k_test_thick_024,thick,21.154109954833984,0.8041829466819763,7.141745567321777
satehaze1k_test_thick_025,thick,18.785728454589844,0.7856436371803284,9.587506294250488
satehaze1k_test_thick_026,thick,19.35073471069336,0.7946252226829529,8.674522399902344
satehaze1k_test_thick_027,thick,21.23699188232422,0.8442610502243042,7.351515293121338
satehaze1k_test_thick_028,thick,19.790512084960938,0.8243154287338257,8.329609870910645
satehaze1k_test_thick_029,thick,20.784055709838867,0.8534724712371826,7.953023910522461
satehaze1k_test_thick_030,thick,21.27215576171875,0.8164526224136353,7.013675689697266
satehaze1k_test_thick_031,thick,18.940332412719727,0.8039258122444153,8.841920852661133
satehaze1k_test_thick_032,thick,19.085634231567383,0.7969641089439392,10.04922103881836
satehaze1k_test_thick_033,thick,21.446611404418945,0.8246537446975708,6.928246021270752
satehaze1k_test_thick_034,thick,20.68144989013672,0.8261260986328125,7.387275218963623
satehaze1k_test_thick_035,thick,19.049833297729492,0.7879653573036194,9.719881057739258
satehaze1k_test_thick_036,thick,20.27484130859375,0.8311901092529297,7.880529403686523
satehaze1k_test_thick_037,thick,21.244152069091797,0.8455212116241455,7.195627212524414
satehaze1k_test_thick_038,thick,20.395931243896484,0.8298594951629639,7.75295352935791
satehaze1k_test_thick_039,thick,21.27353286743164,0.8315035700798035,7.141420841217041
satehaze1k_test_thick_040,thick,21.343385696411133,0.8179447054862976,7.042841911315918
satehaze1k_test_thick_041,thick,19.765018463134766,0.805226743221283,8.850651741027832
satehaze1k_test_thick_042,thick,20.16283416748047,0.8288947343826294,8.075248718261719
satehaze1k_test_thick_043,thick,20.35135269165039,0.8437546491622925,8.182947158813477
satehaze1k_test_thick_044,thick,20.45374870300293,0.8312458395957947,7.677525043487549
satehaze1k_test_thick_045,thick,20.94727325439453,0.8548762202262878,7.705998420715332
