image_id,haze_level,psnr,ssim_gaussian11,deltaE00
satehaze1k_test_thin_001,thin,20.38149642944336,0.8470500707626343,7.353391647338867
satehaze1k_test_thin_002,thin,20.353782653808594,0.8403093218803406,7.372920036315918
satehaze1k_test_thin_003,thin,21.00156593322754,0.8476511240005493,6.923540115356445
satehaze1k_test_thin_004,thin,21.299989700317383,0.8501567840576172,6.19447135925293
satehaze1k_test_thin_005,thin,22.042095184326172,0.8657864332199097,6.1580047607421875
satehaze1k_test_thin_006,thin,22.543012619018555,0.8875733613967896,5.550359725952148
satehaze1k_test_thin_007,thin,23.451766967773438,0.8947294354438782,5.643020153045654
satehaze1k_test_thin_008,thin,18.39167022705078,0.7697345614433289,8.364920616149902
satehaze1k_test_thin_009,thin,21.32589340209961,0.8638928532600403,6.575960159301758
satehaze1k_test_thin_010,thin,22.36089324951172,0.8661510348320007,6.059533596038818
satehaze1k_test_thin_011,thin,21.697282791137695,0.8522502779960632,6.520721912384033
satehaze1k_test_thin_012,thin,22.253143310546875,0.8611428141593933,5.905014514923096
satehaze1k_test_thin_013,thin,22.146970748901367,0.8670725226402283,6.116231441497803
satehaze1k_test_thin_014,thin,21.45290184020996,0.8544876575469971,6.420507431030273
satehaze1k_test_thin_015,thin,17.794124603271484,0.7308539748191833,9.259000778198242
satehaze1k_test_thin_016,thin,21.480995178222656,0.8710752129554749,6.525394439697266
satehaze1k_test_thin_017,thin,21.40395164489746,0.8495120406150818,6.91698694229126
satehaze1k_test_thin_018,thin,23.283340454101562,0.8810887932777405,5.582291603088379
satehaze1k_test_thin_019,thin,22.625627517700195,0.8906380534172058,6.007594108581543
satehaze1k_test_thin_020,thin,23.132488250732422,0.8790093064308167,5.498836517333984
satehaze1k_test_thin_021,thin,22.775405883789062,0.8778743743896484,5.454343795776367
satehaze1k_test_thin_022,thin,22.85089111328125,0.8931407332420349,5.408963203430176
satehaze1k_test_thin_023,thin,19.936185836791992,0.8213102221488953,7.822501182556152
satehaze1k_test_thin_024,thin,23.39167594909668,0.8869858980178833,5.303167343139648
satehaze1k_test_thin_025,thin,22.7721004486084,0.8752529621124268,6.373179912567139
satehaze1k_test_thin_026,thin,20.356348037719727,0.8361928462982178,6.94935417175293
satehaze1k_test_thin_027,thin,19.73711585998535,0.8181915283203125,7.992290019989014
satehaze1k_test_thin_028,thin,23.419513702392578,0.8747985363006592,5.294985294342041
satehaze1k_test_thin_029,thin,21.410017013549805,0.8477240800857544,6.520300388336182
satehaze1k_test_thin_030,thin,22.269454956054688,0.8641442656517029,5.704945087432861
satehaze1k_test_thin_031,thin,21.785533905029297,0.8461394906044006,6.0225830078125
satehaze1k_test_thin_032,thin,20.92959976196289,0.862918496131897,6.557852745056152
satehaze1k_test_thin_033,thin,22.874248504638672,0.8681557178497314,5.6100897789001465
satehaze1k_test_thin_034,thin,22.868043899536133,0.8772116303443909,5.5585737228393555
satehaze1k_test_thin_035,thin,21.831809997558594,0.870887279510498,6.483431339263916
satehaze1k_test_thin_036,thin,21.918210983276367,0.8614660501480103,6.41049861907959
