method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
psmbnet_review2026,PSMB-Net,rrshid_test_0300_823,thin,26.02102279663086,0.7278278470039368,4.78773832321167
psmbnet_review2026,PSMB-Net,rrshid_test_0301_88,thin,30.209810256958008,0.8488739132881165,4.425131320953369
psmbnet_review2026,PSMB-Net,rrshid_test_0302_95,thin,22.176677703857422,0.6913493871688843,8.107999801635742
psmbnet_review2026,PSMB-Net,rrshid_test_0303_972,thin,29.29813575744629,0.7854848504066467,4.136988639831543
psmbnet_review2026,PSMB-Net,rrshid_test_0304_990,thin,25.848163604736328,0.7434399127960205,5.3448710441589355
trinitynet_review2026,Trinity-Net,rrshid_test_0001_1,moderate,22.123825073242188,0.6931217312812805,7.829906463623047
trinitynet_review2026,Trinity-Net,rrshid_test_0002_1014,moderate,28.770145416259766,0.8567585945129395,3.0631613731384277
trinitynet_review2026,Trinity-Net,rrshid_test_0003_1021,moderate,27.022132873535156,0.8554812073707581,4.140140056610107
trinitynet_review2026,Trinity-Net,rrshid_test_0004_1048,moderate,29.025283813476562,0.8628110885620117,3.5500595569610596
trinitynet_review2026,Trinity-Net,rrshid_test_0005_1067,moderate,27.934783935546875,0.8660300970077515,3.579127788543701
trinitynet_review2026,Trinity-Net,rrshid_test_0006_1072,moderate,26.829875946044922,0.8110471963882446,4.102972030639648
trinitynet_review2026,Trinity-Net,rrshid_test_0007_108,moderate,17.079811096191406,0.6237879395484924,10.966364860534668
trinitynet_review2026,Trinity-Net,rrshid_test_0008_1098,moderate,24.85532569885254,0.754112184047699,4.853911399841309
trinitynet_review2026,Trinity-Net,rrshid_test_0009_1101,moderate,24.303056716918945,0.6449256539344788,5.548972129821777
trinitynet_review2026,Trinity-Net,rrshid_test_0010_1108,moderate,25.7924861907959,0.8465991020202637,4.224410057067871
trinitynet_review2026,Trinity-Net,rrshid_test_0011_1134,moderate,24.162904739379883,0.8068843483924866,5.030656814575195
trinitynet_review2026,Trinity-Net,rrshid_test_0012_1167,moderate,28.009334564208984,0.8345491886138916,3.395616054534912
trinitynet_review2026,Trinity-Net,rrshid_test_0013_1190,moderate,25.136587142944336,0.7310563921928406,4.979626655578613
trinitynet_review2026,Trinity-Net,rrshid_test_0014_1201,moderate,23.31407356262207,0.7551603317260742,4.776803493499756
trinitynet_review2026,Trinity-Net,rrshid_test_0015_1209,moderate,30.732458114624023,0.8790290355682373,3.0493273735046387
trinitynet_review2026,Trinity-Net,rrshid_test_0016_1219,moderate,20.9033203125,0.5871950387954712,6.891542434692383
trinitynet_review2026,Trinity-Net,rrshid_test_0017_1233,moderate,26.399221420288086,0.8357738256454468,3.364652395248413
trinitynet_review2026,Trinity-Net,rrshid_test_0018_1249,moderate,26.574697494506836,0.7392846941947937,4.8885650634765625
trinitynet_review2026,Trinity-Net,rrshid_test_0019_1253,moderate,21.321510314941406,0.6152545213699341,7.772851467132568
trinitynet_review2026,Trinity-Net,rrshid_test_0020_1264,moderate,29.950740814208984,0.8986971378326416,2.7586045265197754
trinitynet_review2026,Trinity-Net,rrshid_test_0021_1271,moderate,25.683189392089844,0.7646295428276062,4.545923233032227
trinitynet_review2026,Trinity-Net,rrshid_test_0022_1294,moderate,27.207244873046875,0.8044304251670837,3.5160529613494873
trinitynet_review2026,Trinity-Net,rrshid_test_0023_1299,moderate,23.281221389770508,0.6920263767242432,4.992847919464111
trinitynet_review2026,Trinity-Net,rrshid_test_0024_1305,moderate,28.352684020996094,0.8235273957252502,4.0380330085754395
trinitynet_review2026,Trinity-Net,rrshid_test_0025_1311,moderate,24.68379020690918,0.6997807621955872,5.442625045776367
trinitynet_review2026,Trinity-Net,rrshid_test_0026_1321,moderate,27.9556884765625,0.7916802763938904,4.7628960609436035
trinitynet_review2026,Trinity-Net,rrshid_test_0027_1339,moderate,25.41766357421875,0.795796275138855,4.849441051483154
trinitynet_review2026,Trinity-Net,rrshid_test_0028_134,moderate,27.51781463623047,0.8291735053062439,4.007684707641602
trinitynet_review2026,Trinity-Net,rrshid_test_0029_136,moderate,25.426570892333984,0.7439375519752502,5.267305374145508
trinitynet_review2026,Trinity-Net,rrshid_test_0030_1398,moderate,23.676471710205078,0.7145223617553711,6.797076225280762
trinitynet_review2026,Trinity-Net,rrshid_test_0031_1408,moderate,24.896230697631836,0.7736964821815491,5.481165885925293
trinitynet_review2026,Trinity-Net,rrshid_test_0032_1414,moderate,25.868864059448242,0.7617443799972534,4.7028985023498535
trinitynet_review2026,Trinity-Net,rrshid_test_0033_1443,moderate,26.160083770751953,0.7303035855293274,6.176609039306641
trinitynet_review2026,Trinity-Net,rrshid_test_0034_145,moderate,23.863128662109375,0.8419798016548157,5.2859416007995605
trinitynet_review2026,Trinity-Net,rrshid_test_0035_1453,moderate,26.37332534790039,0.8066284656524658,3.8409388065338135
trinitynet_review2026,Trinity-Net,rrshid_test_0036_1463,moderate,29.245040893554688,0.852004885673523,3.572187662124634
trinitynet_review2026,Trinity-Net,rrshid_test_0037_1469,moderate,25.67247200012207,0.7923749685287476,5.706905364990234
trinitynet_review2026,Trinity-Net,rrshid_test_0038_154,moderate,22.60190200805664,0.6647067666053772,7.977553844451904
trinitynet_review2026,Trinity-Net,rrshid_test_0039_1542,moderate,26.16312026977539,0.7893888354301453,4.495155334472656
trinitynet_review2026,Trinity-Net,rrshid_test_0040_1543,moderate,24.49219512939453,0.6975638270378113,5.975479602813721
trinitynet_review2026,Trinity-Net,rrshid_test_0041_1555,moderate,26.878835678100586,0.745007336139679,5.2049360275268555
trinitynet_review2026,Trinity-Net,rrshid_test_0042_1561,moderate,23.370847702026367,0.7248834371566772,6.625053405761719
trinitynet_review2026,Trinity-Net,rrshid_test_0043_1563,moderate,26.410648345947266,0.754301905632019,4.493431568145752
trinitynet_review2026,Trinity-Net,rrshid_test_0044_1601,moderate,27.72136688232422,0.8663844466209412,3.960613965988159
trinitynet_review2026,Trinity-Net,rrshid_test_0045_1606,moderate,19.768749237060547,0.4941650331020355,8.936772346496582
trinitynet_review2026,Trinity-Net,rrshid_test_0046_1608,moderate,17.119657516479492,0.45269933342933655,10.334593772888184
trinitynet_review2026,Trinity-Net,rrshid_test_0047_163,moderate,30.310272216796875,0.853516697883606,3.5147650241851807
trinitynet_review2026,Trinity-Net,rrshid_test_0048_1636,moderate,22.362110137939453,0.6411652565002441,6.181140899658203
trinitynet_review2026,Trinity-Net,rrshid_test_0049_1666,moderate,20.028324127197266,0.5411606431007385,8.19232177734375
trinitynet_review2026,Trinity-Net,rrshid_test_0050_1673,moderate,18.11109733581543,0.516838550567627,10.59135627746582
trinitynet_review2026,Trinity-Net,rrshid_test_0051_1691,moderate,19.82563591003418,0.5394684672355652,8.786279678344727
trinitynet_review2026,Trinity-Net,rrshid_test_0052_1706,moderate,17.623104095458984,0.4259112477302551,11.132113456726074
trinitynet_review2026,Trinity-Net,rrshid_test_0053_1741,moderate,21.344881057739258,0.5967689752578735,9.308557510375977
trinitynet_review2026,Trinity-Net,rrshid_test_0054_1787,moderate,21.33283805847168,0.39003390073776245,8.778254508972168
trinitynet_review2026,Trinity-Net,rrshid_test_0055_1809,moderate,20.1278076171875,0.5506848096847534,8.489867210388184
trinitynet_review2026,Trinity-Net,rrshid_test_0056_1810,moderate,21.15911102294922,0.5615254640579224,7.39207649230957
trinitynet_review2026,Trinity-Net,rrshid_test_0057_1814,moderate,22.033878326416016,0.6444831490516663,7.270432472229004
trinitynet_review2026,Trinity-Net,rrshid_test_0058_1822,moderate,21.395103454589844,0.5146108865737915,8.138240814208984
trinitynet_review2026,Trinity-Net,rrshid_test_0059_1844,moderate,14.572210311889648,0.5623977780342102,15.706920623779297
trinitynet_review2026,Trinity-Net,rrshid_test_0060_1856,moderate,21.01931381225586,0.48567742109298706,7.090944290161133
