image_id,haze_level,psnr,ssim_gaussian11,deltaE00
satehaze1k_test_thin_001,thin,21.657941818237305,0.893600344657898,7.251513957977295
satehaze1k_test_thin_002,thin,21.679595947265625,0.8966711759567261,7.71644401550293
satehaze1k_test_thin_003,thin,20.54714012145996,0.8617691397666931,7.868182182312012
satehaze1k_test_thin_004,thin,21.06179428100586,0.8795936703681946,7.7344207763671875
satehaze1k_test_thin_005,thin,19.53217124938965,0.8525416851043701,9.378678321838379
satehaze1k_test_thin_006,thin,20.987831115722656,0.8768150210380554,7.5193939208984375
satehaze1k_test_thin_007,thin,21.332366943359375,0.886397659778595,7.432730674743652
satehaze1k_test_thin_008,thin,21.9089412689209,0.8925662040710449,6.7194647789001465
satehaze1k_test_thin_009,thin,20.06633758544922,0.8612329959869385,8.50874137878418
satehaze1k_test_thin_010,thin,19.573789596557617,0.8487197160720825,9.080089569091797
satehaze1k_test_thin_011,thin,20.470993041992188,0.8623247742652893,7.76109504699707
satehaze1k_test_thin_012,thin,20.720855712890625,0.8604912757873535,8.287168502807617
satehaze1k_test_thin_013,thin,19.79940414428711,0.8523522019386292,8.61717414855957
satehaze1k_test_thin_014,thin,21.38054084777832,0.8784355521202087,6.98114013671875
satehaze1k_test_thin_015,thin,21.515743255615234,0.8949555158615112,7.766517162322998
satehaze1k_test_thin_016,thin,21.656587600708008,0.8830621838569641,7.05108642578125
satehaze1k_test_thin_017,thin,21.884174346923828,0.8824111819267273,7.185458660125732
satehaze1k_test_thin_018,thin,21.231201171875,0.8693373799324036,7.911905288696289
satehaze1k_test_thin_019,thin,21.309785842895508,0.8801335096359253,6.752214431762695
satehaze1k_test_thin_020,thin,20.385738372802734,0.8590710759162903,8.018568992614746
satehaze1k_test_thin_021,thin,21.057004928588867,0.8744693994522095,7.733056545257568
satehaze1k_test_thin_022,thin,20.84386444091797,0.8797961473464966,7.503358840942383
satehaze1k_test_thin_023,thin,21.540834426879883,0.8925958871841431,8.042875289916992
satehaze1k_test_thin_024,thin,21.292774200439453,0.8772209286689758,7.276406764984131
satehaze1k_test_thin_025,thin,21.442142486572266,0.8741971254348755,7.624185562133789
satehaze1k_test_thin_026,thin,21.15485382080078,0.8742552399635315,7.00154972076416
satehaze1k_test_thin_027,thin,21.504648208618164,0.8954813480377197,8.401597023010254
satehaze1k_test_thin_028,thin,20.408374786376953,0.8562529683113098,8.11694622039795
satehaze1k_test_thin_029,thin,20.07526206970215,0.8481789827346802,8.244421005249023
satehaze1k_test_thin_030,thin,20.86654281616211,0.8712276816368103,7.958546161651611
satehaze1k_test_thin_031,thin,20.62412452697754,0.8590369820594788,8.110885620117188
satehaze1k_test_thin_032,thin,21.3322811126709,0.8835545182228088,7.323687553405762
satehaze1k_test_thin_033,thin,20.505985260009766,0.8585435152053833,8.31967544555664
satehaze1k_test_thin_034,thin,21.144805908203125,0.8794695734977722,7.78043270111084
satehaze1k_test_thin_035,thin,20.336788177490234,0.8539718389511108,7.3501362800598145
satehaze1k_test_thin_036,thin,20.740665435791016,0.8649781942367554,7.746302127838135
satehaze1k_test_thin_037,thin,20.178754806518555,0.8482834100723267,7.971813678741455
satehaze1k_test_thin_038,thin,21.850683212280273,0.8921055197715759,6.8458170890808105
satehaze1k_test_thin_039,thin,20.14751625061035,0.8515500426292419,8.432323455810547
satehaze1k_test_thin_040,thin,20.462848663330078,0.8670656681060791,7.649919509887695
satehaze1k_test_thin_041,thin,21.063068389892578,0.8725947737693787,6.821528434753418
satehaze1k_test_thin_042,thin,20.882064819335938,0.8758173584938049,7.42543363571167
satehaze1k_test_thin_043,thin,21.6232967376709,0.8862204551696777,7.074456691741943
satehaze1k_test_thin_044,thin,22.23489761352539,0.895808219909668,6.747171878814697
satehaze1k_test_thin_045,thin,20.63918685913086,0.861918032169342,7.718762397766113
satehaze1k_test_moderate_001,moderate,21.678508758544922,0.9045824408531189,8.328537940979004
satehaze1k_test_moderate_002,moderate,24.729995727539062,0.925743579864502,8.629443168640137
satehaze1k_test_moderate_003,moderate,24.116432189941406,0.9472832679748535,6.550021648406982
satehaze1k_test_moderate_004,moderate,20.894264221191406,0.8874601125717163,9.273024559020996
satehaze1k_test_moderate_005,moderate,20.19000244140625,0.9187660813331604,8.090520858764648
satehaze1k_test_moderate_006,moderate,22.910301208496094,0.9340370893478394,7.357934951782227
satehaze1k_test_moderate_007,moderate,23.14031410217285,0.9303810000419617,6.384167671203613
satehaze1k_test_moderate_008,moderate,23.061370849609375,0.9271883964538574,6.7617998123168945
satehaze1k_test_moderate_009,moderate,23.948972702026367,0.93217933177948,5.996223449707031
satehaze1k_test_moderate_010,moderate,22.954214096069336,0.928156316280365,6.416228771209717
satehaze1k_test_moderate_011,moderate,20.17063331604004,0.8836621642112732,8.183512687683105
satehaze1k_test_moderate_012,moderate,23.101585388183594,0.9501297473907471,5.881373405456543
satehaze1k_test_moderate_013,moderate,21.822328567504883,0.9480545520782471,5.965267181396484
satehaze1k_test_moderate_014,moderate,25.16047477722168,0.9498522877693176,6.179296970367432
satehaze1k_test_moderate_015,moderate,23.393230438232422,0.9105483889579773,6.336851596832275
satehaze1k_test_moderate_016,moderate,23.202861785888672,0.9356154203414917,4.899035930633545
satehaze1k_test_moderate_017,moderate,26.646682739257812,0.9566603899002075,4.363380432128906
satehaze1k_test_moderate_018,moderate,21.265714645385742,0.9068447947502136,8.57220458984375
satehaze1k_test_moderate_019,moderate,20.772926330566406,0.8925245404243469,7.918552398681641
satehaze1k_test_moderate_020,moderate,20.843929290771484,0.8990671634674072,6.3496317863464355
satehaze1k_test_moderate_021,moderate,23.306175231933594,0.9299710988998413,4.9237823486328125
satehaze1k_test_moderate_022,moderate,23.72072982788086,0.9349567890167236,4.775515079498291
satehaze1k_test_moderate_023,moderate,25.14848518371582,0.9420703649520874,6.556858062744141
satehaze1k_test_moderate_024,moderate,22.278024673461914,0.9123396873474121,9.43525505065918
satehaze1k_test_moderate_025,moderate,22.390451431274414,0.9147065281867981,6.299002647399902
satehaze1k_test_moderate_026,moderate,23.572235107421875,0.9330227971076965,6.543034553527832
satehaze1k_test_moderate_027,moderate,21.32627296447754,0.9153143167495728,6.050259590148926
satehaze1k_test_moderate_028,moderate,20.583843231201172,0.8917036652565002,10.355752944946289
satehaze1k_test_moderate_029,moderate,16.421485900878906,0.8531058430671692,9.413910865783691
